"Date","SJR","SAC","YOLO","EXPORT"
1924-08-31,1062.34967126271,8323.01323080789,54.8862124707162,2773.73621161999
1924-09-30,1459.65756755004,5372.61054777556,57.3029419172083,2171.38848796098
1924-10-31,1401.64789598895,7148.06520330794,4.18124591330174,2140.35641838833
1924-11-30,1588.67141035896,7893.27607417152,0,5425.74305686263
1924-12-31,1596.33156787306,12870.0474573155,367.021095606615,9121.38530890813
1925-01-31,1382.4069943055,12513.6626705563,42.9308746913384,8901.20192861712
1925-02-28,2417.24108479703,55913.5649071223,22501.9958026542,12085.7470282656
1925-03-31,2553.59785060909,17182.620894974,115.231020355597,7670.76323451803
1925-04-30,5002.70829587102,25928.6236792778,384.76678271664,5847.4746017594
1925-05-31,4162.62835621656,10650.757017939,248.311086484288,5069.80855198714
1925-06-30,2139.94107939681,13199.9140347468,64.5418367023898,4827.59361274051
1925-07-31,1454.80422790285,14570.2671498345,48.0572187106899,6559.72016898165
1925-08-31,1422.50635231266,9280.79730941992,54.5903898233503,4404.31939594532
1925-09-30,1833.61272688335,7771.52088942836,55.4344311213555,5115.04856777233
1925-10-31,1701.99221369985,8239.12423193067,61.320887532482,4495.6605992935
1925-11-30,1797.40481467414,8862.6039042821,0,6063.57249045097
1925-12-31,1694.61946333441,10057.1195994876,0,6650.91465241051
1926-01-31,1492.92857460456,16783.0502820027,478.878561810053,9368.99455352356
1926-02-28,2009.34999692262,39301.6097392078,9546.98724048347,11949.7833323076
1926-03-31,1687.57255680253,16424.5141616132,105.50079298694,3447.37582448862
1926-04-30,3772.56304540224,19485.8224264031,3336.29284307429,4700.75911121486
1926-05-31,2299.99958311644,15559.8744040983,50.4104964410695,3795.20742841406
1926-06-30,1354.54751736383,15046.9200018722,67.08920556815,5788.47623549864
1926-07-31,1122.8991198882,12779.8533146705,48.1542868765232,3648.58277607795
1926-08-31,1135.23105937519,8684.43049893135,54.7382991617496,2971.63406420542
1926-09-30,1640.02720220619,7638.47323122114,59.2749379206279,4503.96355168518
1926-10-31,1467.58447142469,6856.91311656552,8.38680139296579,3092.47507271676
1926-11-30,2031.26478122051,20543.6857498279,1407.17695838737,11280
1926-12-31,1793.16658060267,20772.6804797247,302.457241764838,11607.7831383897
1927-01-31,1728.65521335005,32742.850393171,3413.98714793379,11856.21840445
1927-02-28,3711.45059565597,78664.1401812425,68629.8081265433,10404.9488644462
1927-03-31,3496.89731167359,43852.3969284605,4112.72443243162,9792.47036078633
1927-04-30,6898.70463853247,48637.4383237217,4073.85898919423,6187.24491535734
1927-05-31,3999.24678695779,15157.8593058635,57.5988518177216,5310.00900762764
1927-06-30,2646,20522.2950678987,62.4048749257682,8350.00931509006
1927-07-31,1760.56940700632,24527.0718633558,48.1542868765232,10867.567958846
1927-08-31,1718.5919640339,15307.0491491867,54.8862124707162,9893.93098473182
1927-09-30,3599.17547230198,13084.0837889344,59.2749379206279,10965.3065170544
1927-10-31,2989.98186246108,14099.0934831289,13.6741324380779,11280
1927-11-30,2392.90091400736,12745.1633042356,113.142019399849,10584.1685127187
1927-12-31,2653.66787237531,15214.2334404595,510.403388863012,11056.662044458
1928-01-31,2713.33011807693,24009.1744581476,1011.38286948695,12184.4433726922
1928-02-29,3076.11706793365,24154.1642339772,3928.69442290015,11268.1757213284
1928-03-31,6701.23008431092,72801.5717925358,24596.7972884815,12316.7148764035
1928-04-30,5815.87946374159,28368.6703679555,41.8929057985695,6512.71351911053
1928-05-31,2701.98867788756,13778.7703975777,60.944583691815,4005.43518806442
1928-06-30,1710.23980757766,24547.1429660763,67.8024655579699,9311.5279983282
1928-07-31,1424.17981282683,20923.9734633179,48.1542868765232,9414.91583937724
1928-08-31,1462.21419752424,10958.0547129356,54.8862124707162,5249.94826621109
1928-09-30,1856.05331502785,9500.63009355159,59.2749379206279,5866.68466313719
1928-10-31,1695.7863974768,11882.0101699708,59.9960195554053,8234.12670850302
1928-11-30,1833.19658328604,9932.10960727148,120.999996802595,7275.7659127204
1928-12-31,1680.40358759224,11118.6079443798,294.368285793462,8341.96965006045
1929-01-31,1493.5265068091,12262.3156799307,17.9329329291359,8707.24025729951
1929-02-28,1981.17357506517,18543.46420708,489.123109298587,9734.60285984269
1929-03-31,1610.91435547715,15224.2946686583,13.689896401566,5217.30199519433
1929-04-30,1915.56511193211,10154.4573387995,87.1603645745471,2733.96060686476
1929-05-31,1804.10824218414,10349.7941538783,75.0489248144434,2528.13644826468
1929-06-30,1304.19840095451,11448.1435099506,56.84594929261,2271.2545195
1929-07-31,1129.50921076821,9686.77341776825,48.1542868765232,2204.00657147622
1929-08-31,1181.14168176265,7957.82306374013,54.8862124707162,2796.375751973
1929-09-30,1675.93906241321,5535.43350275558,59.2749379206279,2478.02325957765
1929-10-31,1479.38477414488,10492.0764098466,61.7584615852988,2431.72132620326
1929-11-30,1654.92525612566,5683.35391833321,9.80736714660348,2990.09936505846
1929-12-31,1334.50628861107,18241.3376517154,911.090091996241,10182.5186994246
1930-01-31,1372.36344699483,24741.8063375417,656.047138108839,11737.4544823316
1930-02-28,1973.08113338152,21851.1054734539,587.194778969626,8773.44537925096
1930-03-31,1832.99982103022,31253.7996371835,2354.00761486037,9857.05473043396
1930-04-30,1722.58355564023,12625.5223466691,166.886138478011,1733.24555057003
1930-05-31,1832.68399114255,10457.1646413776,58.4233206271311,2853.04443159394
1930-06-30,1240.80578555111,17603.0408906856,67.8024655579699,6661.31227275344
1930-07-31,1197.38726090976,15977.9549699458,48.1542868765232,7749.02545854118
1930-08-31,1233.17554193887,12621.9771327693,54.8862124707162,7139.77606575656
1930-09-30,1731.2715637851,8601.4753816413,54.6007841209304,5947.85130821557
1930-10-31,1511.24307289075,7270.13861654597,36.6102127918079,3674.55708936487
1930-11-30,1676.00307455791,7582.91735958398,35.2916650660063,4129.13570946066
1930-12-31,1422.01753849762,9230.87215914825,0,4267.08170023911
1931-01-31,1391.56745444651,13369.1840013531,286.751522625469,9326.50991675071
1931-02-28,1872.27386228094,14246.301651736,36.4753057158168,5424.54575715822
1931-03-31,1309.46798460055,10460.7905957668,48.6054290788068,3439.92573117982
1931-04-30,1328.59523204915,10766.5289089421,138.679497318972,1452.70232047645
1931-05-31,1289.42485327486,7153.8949796443,69.2592238467557,1918.67900059503
1931-06-30,1024.86231544695,8462.95247486599,62.5548881767703,1629.37171418846
1931-07-31,1008.31339821455,10196.8540965143,48.1542868765232,2340.86972805553
1931-08-31,1073.91653667866,8165.63027163859,54.8862124707162,2672.79646309379
1931-09-30,1482.4379670436,5305.11374073682,59.2749379206279,2123.44518737256
1931-10-31,1374.87841120954,6371.09891914666,45.8600013989402,900
1931-11-30,1419.95216940049,6217.97394832508,65.5416682737027,3434.11871955341
1931-12-31,2479.92239688963,19623.9230047916,3019.30315121949,11733.3191478185
1932-01-31,1903.09469852107,25004.5390079369,1095.23791860444,11914.364899507
1932-02-29,6120.53714358949,22958.685794267,115.254919236673,10992.1288916432
1932-03-31,3420,13518.1172135345,13.238103834147,1973.20092015724
1932-04-30,5938.34760132424,10387.3632452996,94.5951453769056,3404.95870649932
1932-05-31,3721.84833594425,13188.0366239687,72.7521847479455,4946.52781295093
1932-06-30,3162,11680.2444105814,67.8024655579699,1436.84087519014
1932-07-31,1948.84024217358,8915.27049528846,48.1542868765232,1757.92724089726
1932-08-31,1585.25183599183,9466.24163582172,54.8862124707162,4198.5259050773
1932-09-30,1961.34234077143,9984.86899216188,59.2749379206279,7011.09793458332
1932-10-31,1940.74430485924,7040.39072754964,63.3021211312837,4086.31595848614
1932-11-30,1861.53219748802,7596.92396409195,35.7940612599382,4391.07481061199
1932-12-31,1527.69469624935,8539.46786018361,118.397855790531,4056.27339390297
1933-01-31,1970.57775859094,14658.5333496497,537.6071798452,10182.2181150878
1933-02-28,2280,16033.1700796505,71.0861531332733,6974.80458632851
1933-03-31,1881.79376950069,14670.9957808416,19.2086706257332,6032.10366081533
1933-04-30,2895.08717887645,12410.5087117039,102.789538761264,2679.23400616714
1933-05-31,2137.86562383687,9845.35953208997,68.0998142715338,3057.38294680269
1933-06-30,1521.35119753878,11664.220401562,67.8024655579699,1857.65370651568
1933-07-31,1291.21023744129,9364.90292369263,48.1542868765232,1906.67477868233
1933-08-31,1347.46944278816,8032.87149255681,54.8862124707162,2996.35318654778
1933-09-30,1818.08057136682,5485.26265872811,58.964478391341,2640.86608342855
1933-10-31,1736.85563316513,7116.91127275369,26.2300247547096,1907.99925254505
1933-11-30,1735.36414898766,5854.73105145965,9.6163147418154,3234.8882235148
1933-12-31,1791.35563391433,15297.1128910276,634.376347251635,10381.5855250878
1934-01-31,1662.33777586761,21139.3843637302,622.840859450757,11834.1125919559
1934-02-28,2194.19503786319,19875.9248370787,541.080559349997,8230.41199548336
1934-03-31,1475.07302720413,12612.030207033,58.0919926907881,2517.12229205836
1934-04-30,1097.47244020642,12346.2258192139,119.534597334402,1100
1934-05-31,948.177832042944,10595.1690807122,76.0647904912435,1856.4213468706
1934-06-30,1094.64850062915,11463.5427074452,63.1124782717467,1477.49786550564
1934-07-31,932.9400053563,9046.01477787242,48.1542868765232,1581.54854387161
1934-08-31,1054.72343729439,7780.15029246818,54.7382991617496,2705.91553718575
1934-09-30,1459.14099705865,5382.73934371938,58.964478391341,2272.61945483162
1934-10-31,1417.87151217708,7128.18877634845,36.1726387389912,1133.67471374227
1934-11-30,1591.66624017828,11641.794456558,156.291653855379,8987.40637204983
1934-12-31,1623.95040366155,10085.0131417172,213.973289336216,7535.42281992752
1935-01-31,2233.32936420309,29354.3015850185,5478.64379956062,12024.4431214011
1935-02-28,3420,16030.6858171666,164.915543379471,7096.79544731835
1935-03-31,3693.59785060909,27250.5416289005,1388.71385100432,9148.8152242966
1935-04-30,7967.45797589488,49240.3108100105,5385.39655935085,7513.87198703037
1935-05-31,6264.70797347423,19032.9810738665,53.1967692190475,7765.81783717979
1935-06-30,3205.00000000003,16654.3973601837,67.8024655579699,7251.2872904001
1935-07-31,1909.48480098584,22350.1510001593,48.1542868765232,11485.9206575567
1935-08-31,2144.90833391386,13864.8097519488,54.8862124707162,8563.43496759505
1935-09-30,2308.54079571569,9585.70784572143,59.2749379206279,7117.07066168902
1935-10-31,2086.32808808287,7808.75110827288,28.6731373957719,5221.09590785298
1935-11-30,2003.77605375068,13269.021607897,20.1666634625947,6391.59862347862
1935-12-31,1847.69484631544,9069.47771932236,46.1098800397192,5930.67784642307
1936-01-31,2796.43280756271,40608.1767519825,5175.16663780254,12212.1442691876
1936-02-29,16460.6939422649,62386.8242967338,12196.885485811,14063.6
1936-03-31,7432.34351981981,30046.0002263464,403.729610384844,12478.7650838419
1936-04-30,10735.454542984,23421.3245905042,445.091810875137,9114.46493725667
1936-05-31,4253.72072188994,12792.280793087,62.5972057704678,5551.43724274061
1936-06-30,2573.04016305233,19510.3494518267,60.7717301245977,8039.43984963319
1936-07-31,1752.05617909663,21124.3893021908,48.1542868765232,11317.3890132138
1936-08-31,1580.66407354656,15689.9658213675,54.8862124707162,9480.66641534422
1936-09-30,2209.33650017473,11378.2104203915,56.5785334840423,8853.77629908171
1936-10-31,2199.70870554271,7496.4241368386,52.9462426261348,4813.93003187365
1936-11-30,1953.04352306637,10906.0234195364,12.9116139969929,4900
1936-12-31,2291.77700146502,8987.28251540045,139.131098461898,6792.37906811601
1937-01-31,3381.31180231686,13257.7933723755,229.233660608281,11438.0143197088
1937-02-28,18412.1516458012,37723.332943957,7415.57285715617,14063.6
1937-03-31,12137.6342286543,36838.8793271631,5153.95369603808,13031.6129032258
1937-04-30,11376.7053823823,25714.8901514843,115.897873883279,9047.97265139478
1937-05-31,11868.5405081297,14563.5853862042,68.9021986602809,9422.91176332258
1937-06-30,3494.59237523132,17104.3138434419,65.1956630823561,7302.51049462168
1937-07-31,1792.49287841193,16989.9706116034,48.0572187106899,7360.7922707085
1937-08-31,1735.95574987905,12966.173646132,54.8862124707162,7154.74422000675
1937-09-30,2363.6807086103,8650.16439024314,59.2749379206279,6138.24908248714
1937-10-31,1982.48429866876,8535.62663572101,43.9030818745878,5683.69244644256
1937-11-30,2170.0985464674,21931.4838733655,1723.12396013126,11280
1937-12-31,7976.42866594539,58024.3461424755,12075.6636278722,12738.0568529149
1938-01-31,9082.68072010958,29666.4843761131,1942.76422258286,14307.5602400365
1938-02-28,27468.955239058,76965.8630788478,71141.8022506092,11465.9963522256
1938-03-31,37555.5749400599,75237.4403366877,89921.8672493958,8393.66799538242
1938-04-30,22420.6252911561,58257.7077929,7197.83307753302,9574.11083858996
1938-05-31,30042.8341170231,38381.8462988161,57.2344663797654,10997.4372280304
1938-06-30,18083.3303057557,21342.5086716904,348.751056109484,11280
1938-07-31,5777.69409244943,21022.783648937,48.1542868765232,11263.6250000001
1938-08-31,3714.52584550156,13339.8605358593,54.8862124707162,9653.65591387097
1938-09-30,4119.88366443012,13055.5188985485,55.9518649723624,11280
1938-10-31,3121.46412874997,13699.6754718283,38.1660225612677,11280
1938-11-30,2748.19625403904,13650.2385024652,49.2158652679697,11280
1938-12-31,2280.70246987203,11864.3667694083,115.89690850055,9163.81958719942
1939-01-31,2489.96490727768,10507.5002258006,145.455991052423,4607.08955936679
1939-02-28,3014.57403934056,14258.910684738,58.8899781034868,8051.01082923586
1939-03-31,3536.17171868675,11380.3877904128,120.232644688519,5536.61313380053
1939-04-30,2761.66077441745,12321.7265082316,150.140892514516,2904.20316600749
1939-05-31,1917.55024757897,13857.7237551491,76.7972434933727,3352.27012599251
1939-06-30,1337.75742394247,17696.6493780603,67.8024655579699,6710.33638683963
1939-07-31,1194.55434169079,13784.719473199,48.1542868765232,5037.95520914853
1939-08-31,1212.06093107909,9776.75403833966,54.8862124707162,3987.81957384874
1939-09-30,1783.60905014252,7461.67450383167,57.0959673350492,4295.36966554917
1939-10-31,1537.09138465745,6522.59316224219,50.2964978622847,2923.23991517623
1939-11-30,1710.33831337187,8574.45131377754,8.66105169615213,4909.29263537759
1939-12-31,1560.09462906001,9019.18265335497,4.87903536039227,4502.76237613706
1940-01-31,2983.05673518343,31052.4277780052,6628.29278940522,12274.3522450612
1940-02-29,5421.43602726248,58139.3128506931,13514.2154890689,13024.8299857855
1940-03-31,12591.6606905538,69908.538935374,43771.2777778783,13031.6129032258
1940-04-30,11433.2786008957,56178.1042969667,9965.16633478434,9880.63873889777
1940-05-31,4956.30980752432,13172.9915698199,52.6557080823262,6314.15116389566
1940-06-30,2282.11618528052,23106.0991386,67.8024655579699,9086.57350763016
1940-07-31,1725.64125837496,21883.2876933451,48.1542868765232,8267.56603182205
1940-08-31,1549.19533290371,15089.4932006214,54.8862124707162,9322.03538247037
1940-09-30,1993.94009178795,12532.3948235231,58.0273503503742,9531.0030115463
1940-10-31,1993.83167109737,11814.0274854371,37.2665693285332,8638.48345638516
1940-11-30,2005.27718460833,8754.34884815985,1.16485646274263,6184.85299584143
1940-12-31,4317.70013669413,32322.8999787569,7249.06047206924,12069.2570142344
1941-01-31,5385.1958475259,65219.432729736,39904.6651151435,13075.0652825086
1941-02-28,19798.7369312571,68617.3443608748,58081.6155311041,14063.6
1941-03-31,14253.8862107025,62749.3844443555,25073.6671206634,10911.9143273327
1941-04-30,13060.4353558373,52323.8705988179,18136.0716648502,10129.7989200317
1941-05-31,13287.8346433101,25736.8537491407,355.422404193322,10480.2080020457
1941-06-30,7014.15126166455,10934.6893176588,63.1181390185076,6592.1719987588
1941-07-31,3939.76578844494,21453.6913933357,48.1542868765232,11263.3931425
1941-08-31,2537.77818004233,13961.5478259452,54.8862124707162,9653.65591387097
1941-09-30,2799.77826441875,13667.7674964861,59.2749379206279,10849.5409511817
1941-10-31,2581.85625080409,14334.9617686393,20.0553957934211,11280
1941-11-30,2720.60251436014,11508.8921685854,36.9722190192611,9859.0472594372
1941-12-31,6468.12656775206,45753.8307471145,12674.8130274838,12462.3457166859
1942-01-31,12301.6058572653,63261.644899125,25129.7220591952,14349.8
1942-02-28,11780.3429980398,70767.5952482722,81388.8136460709,11935.7228628904
1942-03-31,8029.76856420748,23619.4716278349,3074.14203600047,9818.13212539661
1942-04-30,11924.3931707683,41083.0593898143,4458.1912244188,9991.24557401317
1942-05-31,8861.41564264343,23943.4900245147,277.643131189357,9765.85469695721
1942-06-30,5965.08711078655,12520.8331682354,66.2259323273279,6947.63783754075
1942-07-31,5007.55449336197,18865.1227329552,48.1542868765232,11280
1942-08-31,3668.51280226588,13561.1947142389,54.8862124707162,10074.4395856406
1942-09-30,3978.13134412564,13260.3646147213,58.5447844618202,11411.7936332945
1942-10-31,2530.33227880568,14154.4012944741,42.347272105128,11280
1942-11-30,3427.30928792621,14531.9602266381,50.961701776536,11280
1942-12-31,4448.48138365614,28376.4779317935,1212.50390346178,12093.1632636791
1943-01-31,17368.9276035089,68126.7528749677,21495.9233167522,14349.8
1943-02-28,11867.4047880679,50666.4153681311,9900.40984123679,12061.5002032054
1943-03-31,23857.9485443991,59877.4702935213,17098.9058150495,8338.46082136999
1943-04-30,12135.3148082069,22666.6117932982,557.877229568271,9359.98641953388
1943-05-31,5483.40597193094,14365.267904784,63.8559970740067,6844.96559459656
1943-06-30,3024.66904018421,17162.3797307147,67.2448798223455,7272.19732713174
1943-07-31,2007.92227615538,19376.6840655829,48.1542868765232,6758.93329223653
1943-08-31,1667.80235112621,11440.2105558698,54.8862124707162,5998.0057308872
1943-09-30,1998.95122246709,15396.5989465128,59.2749379206279,11400.3564501072
1943-10-31,2210.59735817518,14831.4034561516,51.8280025046434,11280
1943-11-30,2123.10962261868,10249.757039986,6.96209609407953,7330.9381184657
1943-12-31,2083.95042532522,12692.4779094626,56.8233507203513,9747.51877137808
1944-01-31,2275.634785733,12754.1544585666,265.745032002238,6318.31773620274
1944-02-29,3677.21073509191,26246.1189777316,1660.4147782881,12463.4701216388
1944-03-31,3561.0156627596,21140.1513902772,801.343586134918,9346.33381090277
1944-04-30,4454.72771479121,10140.4852272815,197.969726170692,3959.41022764165
1944-05-31,2280.61874776726,11615.3139683602,58.4343626707296,3595.67734919766
1944-06-30,2032.039672335,17397.6397429911,64.9097883190378,6886.13361055488
1944-07-31,1449.64474597211,15600.2573529363,48.1542868765232,7225.31555760197
1944-08-31,1476.8038659278,10263.9437600692,54.8862124707162,4760.98272534675
1944-09-30,1809.32895901943,8247.44924157221,59.2749379206279,4925.24748714371
1944-10-31,1757.57857153128,6830.56491070681,23.811223916841,3572.16099342929
1944-11-30,2079.54737897482,13109.5363677886,27.9022369531375,8337.48464088612
1944-12-31,2501.75704632582,18239.3342110369,287.79312511563,11737.310427823
1945-01-31,2308.93920841996,13800.2623900032,54.2588211554845,11074.4065023963
1945-02-28,11961.3760051981,46406.607057683,7068.64793622946,14063.6
1945-03-31,8518.41934544702,20977.0288868033,527.837685037491,11204.920808016
1945-04-30,7989.9087847876,14142.609563488,388.38339536046,6351.97538000602
1945-05-31,5218.93258835314,11739.7570151227,59.67106988643,6372.70221875881
1945-06-30,2514.64236002572,19834.394390144,67.6015096890392,8047.80948913162
1945-07-31,2127.036296256,20474.8735019473,48.1542868765232,10939.4298990802
1945-08-31,2000.73796019799,9434.02931239375,54.8862124707162,4215.45106688334
1945-09-30,2427.17403423216,9071.4335695682,59.2749379206279,6456.86836851563
1945-10-31,2592.01498933557,8156.26751372186,0,6345.56033514405
1945-11-30,2669.6118568244,11699.9497827348,0,10323.6778931388
1945-12-31,9115.42218955059,54902.4887625993,22350.8103870311,12946.259970133
1946-01-31,8354.95872706172,45464.4545108425,6276.32639444559,14064.9862423539
1946-02-28,5846.76192896454,19251.9791008005,134.082583819875,9312.97988202627
1946-03-31,5659.29722811405,21372.1239131726,59.1256500139267,10090.8351218439
1946-04-30,7251.06331844465,16345.2713991806,95.4555955138714,6326.06231327327
1946-05-31,5112.51576555709,14399.6545035199,69.8959805833496,7008.42737565216
1946-06-30,2231.89758344504,20050.8720612125,67.8024655579699,7961.18034924373
1946-07-31,1564.2042707777,21165.413949143,48.0572187106899,11577.7639429992
1946-08-31,1517.17864207606,15619.9692825678,54.8862124707162,9659.35117617952
1946-09-30,1898.35670098479,10856.5167235744,58.3378098796611,7942.20330768477
1946-10-31,1737.76636181917,8662.74105568977,52.5086685733181,5472.68527511161
1946-11-30,2286.04231894985,9859.19525231666,0,7838.74154104517
1946-12-31,3132.6987564969,15408.6738390265,20.5897777746284,11849.4106916355
1947-01-31,2584.02739210794,10250.3718177588,23.2815096296682,7263.6796892348
1947-02-28,2789.89301115373,22159.388030349,366.272070172713,11347.4423735851
1947-03-31,1653.10773614713,20622.3564963507,344.841788182075,8268.98736565671
1947-04-30,2468.89210778321,13767.2233751882,72.4050851054712,2786.37608800638
1947-05-31,1799.118983087,11924.1633800743,66.3698935519985,2973.00575003298
1947-06-30,1329.80674299848,16701.001166258,62.6596118636307,6359.39544457544
1947-07-31,1074.95019004075,12160.528864382,48.1542868765232,3420.90122499587
1947-08-31,1104.89134914667,8902.4336664516,54.3931732361436,3214.30106941265
1947-09-30,1579.60655561794,8372.21120881146,59.2749379206279,4838.51552036217
1947-10-31,1422.40323125452,7853.42074002068,0,4114.98795416108
1947-11-30,1695.74298606795,9391.45583285819,0.191052613264621,5576.62261779758
1947-12-31,1543.42385808489,11134.2267257273,19.5161259315209,7470.57597416406
1948-01-31,1337.36435445101,14046.3412685204,173.759039457673,10000.0468323863
1948-02-29,2250.34482758621,14466.2350329573,112.436505564191,3604.14914349999
1948-03-31,1693.59785060909,15516.8285556457,109.09095426306,6388.94566653087
1948-04-30,3251.38324512725,31034.4047933665,886.343958207452,4580.08428494724
1948-05-31,2525.18008012943,31293.4301014301,39.9978746710967,5049.22723907241
1948-06-30,2194,13876.5556663918,57.3157979410087,5817.38667335737
1948-07-31,1639.93612484407,23036.7077993272,48.1542868765232,11462.6148807717
1948-08-31,1442.48417765403,16867.7229301338,54.8862124707162,10759.4226805034
1948-09-30,1747.27134102216,13935.0684115226,55.1239674250434,10278.3732585573
1948-10-31,1632.06438358093,9861.76207894108,29.791377517269,6561.88271424354
1948-11-30,1713.69469409599,10425.2551326381,4.8081573709077,7084.29292440596
1948-12-31,1553.2412664927,13630.4206331477,63.427413155022,9402.94066098314
1949-01-31,1393.8517426753,11580.381235728,457.477590872626,8094.33629566428
1949-02-28,1970.11421326143,17376.8948122944,283.546966398915,9147.26857029137
1949-03-31,2553.59785060909,47569.5659091471,8036.62647980587,10859.4050970409
1949-04-30,3176.04204356969,13368.8181632443,64.2510224185923,3229.1559894795
1949-05-31,2453.06031204587,13842.6488708903,67.9157783219215,3497.956743811
1949-06-30,1794.49476320592,14178.3283251648,67.8024655579699,5050.57379730001
1949-07-31,1228.79727203978,16880.2944446974,48.0572187106899,8262.99601578579
1949-08-31,1353.82830935097,10135.0553146425,54.1959568970974,4887.45040912013
1949-09-30,1730.31066532864,8593.49309115538,59.2749379206279,5545.46331359335
1949-10-31,1550.20809785268,8494.44499808603,62.6457599144071,4170.86722807684
1949-11-30,1705.30225388482,9593.38206391401,0,6493.10513671834
1949-12-31,1604.90145579918,9471.79038815024,0,6047.87088934514
1950-01-31,1748.61311756351,24210.2273919311,646.572265733962,11862.8710391878
1950-02-28,2280,40133.1982547157,5830.1165223603,12030.0961145742
1950-03-31,2553.59785060909,19947.2627280652,108.284370526457,8590.07880985588
1950-04-30,3824.74489924014,21879.0817067648,81.191028785816,4926.70480115075
1950-05-31,2659.21498606039,15837.204932943,72.26633282882,4212.2671037148
1950-06-30,2320.94889979814,18044.7010793331,67.8024655579699,7505.43914665591
1950-07-31,1330.25597714089,22382.5318029745,48.1542868765232,11517.1314227802
1950-08-31,1377.30920060561,12448.1363713498,54.8862124707162,6610.29862894927
1950-09-30,1868.13308232426,11078.7942289858,54.6007841209304,8722.21181069136
1950-10-31,1640.3889327106,10993.5002255846,2.85637432287287,8573.52542930703
1950-11-30,3949.70276385124,42348.4533707909,2947.66669871291,11280
1950-12-31,20135.087244045,73862.9582028527,13368.6176663306,13265.1612903227
1951-01-31,14953.3707564939,62767.8784844872,11649.5613456023,12567.9364317194
1951-02-28,9524.34860536756,62685.9516829712,14616.364707111,11426.4638491542
1951-03-31,7528.736416056,31843.2565519776,993.537889721951,9418.47401041934
1951-04-30,5790.15948801017,11917.6471071783,84.8143078814869,4381.54535936633
1951-05-31,2723.30417129167,12155.1016490965,62.7996450155639,4330.89284609719
1951-06-30,1790.16250747704,24871.9714462615,67.8024655579699,9521.73454323438
1951-07-31,1389.25460525238,24250.6789892791,48.1542868765232,11665.288949651
1951-08-31,1391.30836130513,13085.4040247379,54.8862124707162,7343.98006589432
1951-09-30,1751.22124473515,14657.6208776746,59.171452713061,10758.73221551
1951-10-31,1545.96849833781,13502.6404409556,18.3172611618787,10011.4086324203
