Year,Month,Date,AMR,BRCR,CALR,CSMR,DRCR,FCSL,GCD,MISDV,MOKE,SACV,SACVDIV,SFS4,SJR,SPCR,SWS,YOLL,YOLSW,XGEO1,EFFECT1,PREC,YOLO1,MISC,SAC,CD,EAST,TOT1,WEST1,RIO1,OUT1,DIVER1,EFFDIV1
1929,10,10/1/1929,100,0,0,1,0,0,1744,0,5.5,5020,24.2,0,1390,0,0,0,0,1507,5760,0,0,0,5096,1744,1397,6493,1770,3101,4749,27,18
1929,10,10/2/1929,100,0,0,1,0,0,1703,0,5.5,5020,24.2,0,1490,0,0,0,0,1507,5877,0,0,0,5096,1703,1497,6593,1897,3112,4890,26,17
1929,10,10/3/1929,100,0,0,1,0,0,1663,0,5.5,5020,24.2,0,1540,0,0,0,0,1507,5944,0,0,0,5096,1663,1547,6643,1973,3123,4980,25,16
1929,10,10/4/1929,100,0,0,1.6,0,0,1663,0,5,5150,24.2,0,1490,0,0,0,0,1524,6024,0,0,0,5226,1663,1497,6723,1940,3236,5060,25,16
1929,10,10/5/1929,100,0,0,2.5,0,0,1622,0,5,5280,24.2,0,1540,0,0,0,0,1541,6222,0,0,0,5356,1622,1548,6904,2035,3361,5282,23,15
1929,10,10/6/1929,100,0,0,2.5,0,0,1622,0,5,5410,24.2,0,1540,0,0,0,0,1559,6352,0,0,0,5486,1622,1548,7034,2053,3473,5412,23,15
1929,10,10/7/1929,100,0,0,2.5,0,0,1582,0,5,5410,24.2,0.06,1540,0,0,0,0,1559,6513,344,0,0,5486,1238,1548,7034,2302,3580,5796,18,11
1929,10,10/8/1929,100,0,0,2.5,0,0,1582,0,4.9,5410,24.2,0,1490,0,0,0,0,1559,6463,344,0,0,5486,1238,1497,6983,2251,3580,5745,18,11
1929,10,10/9/1929,100,0,0,2.5,0,0,1582,0,4.8,5670,24.2,0,1440,0,0,0,0,1593,6673,344,0,0,5746,1238,1447,7193,2235,3806,5955,17,11
1929,10,10/10/1929,100,0,0,5,0,0,1541,0,4.8,5800,24.2,0,1440,0,0,0,0,1610,6823,344,0,0,5876,1197,1450,7326,2282,3931,6129,16,10
1929,10,10/11/1929,100,0,0,5,0,0,1541,0,4.8,5670,24.2,0,1340,0,0,0,0,1593,6593,344,0,0,5746,1197,1350,7096,2165,3818,5899,17,11
1929,10,10/12/1929,100,0,0,5,0,0,1541,0,4.8,5670,24.2,0,1290,0,0,0,0,1593,6398,0,0,0,5746,1541,1300,7046,1891,3722,5505,22,14
1929,10,10/13/1929,100,0,0,5,0,0,1541,0,4.6,5670,24.2,0,1290,0,0,0,0,1593,6398,0,0,0,5746,1541,1300,7046,1891,3722,5505,22,14
1929,10,10/14/1929,100,0,0,5,0,0,1500,0,4.8,5540,24.2,0,1340,0,0,0,0,1576,6336,0,0,0,5616,1500,1350,6966,1951,3620,5466,22,14
1929,10,10/15/1929,100,0,0,5,0,0,1500,0,5,5540,24.2,0,1440,0,0,0,0,1576,6436,0,0,0,5616,1500,1450,7066,2051,3620,5566,21,14
1929,10,10/16/1929,100,0,0,5,0,0,1500,0,5,5540,24.2,0,1490,0,0,0,0,1576,6486,0,0,0,5616,1500,1500,7116,2101,3620,5616,21,13
1929,10,10/17/1929,100,0,0,5,0,0,1500,0,5,5540,24.2,0,1540,0,0,0,0,1576,6536,0,0,0,5616,1500,1550,7166,2151,3620,5666,21,13
1929,10,10/18/1929,100,0,0,5,0,0,1460,0,5,5540,24.2,0,1540,0,0,0,0,1576,6553,0,0,0,5616,1460,1550,7166,2177,3631,5706,20,13
1929,10,10/19/1929,100,0,0,5,0,0,1460,0,5,5410,24.2,0,1490,0,0,0,0,1559,6373,0,0,0,5486,1460,1500,6986,2110,3518,5526,21,13
1929,10,10/20/1929,100,0,0,5,0,0,1460,0,5,5410,24.2,0,1440,0,0,0,0,1559,6323,0,0,0,5486,1460,1450,6936,2060,3518,5476,21,13
1929,10,10/21/1929,100,0,0,5,0,0,1460,0,5,5410,24.2,0,1440,0,0,0,0,1559,6323,0,0,0,5486,1460,1450,6936,2060,3518,5476,21,13
1929,10,10/22/1929,100,0,0,5,0,0,1460,0,5,5410,24.2,0,1340,0,0,0,0,1559,6223,0,0,0,5486,1460,1350,6836,1960,3518,5376,21,14
1929,10,10/23/1929,100,0,0,5,0,0,1419,0,5,5410,24.2,0,1340,0,0,0,0,1559,6240,0,0,0,5486,1419,1350,6836,1987,3530,5417,21,13
1929,10,10/24/1929,100,0,0,5,0,0,1419,0,5,5410,24.2,0,1340,0,0,0,0,1559,6240,0,0,0,5486,1419,1350,6836,1987,3530,5417,21,13
1929,10,10/25/1929,100,0,0,5,0,0,1419,0,5,5410,24.2,0,1340,0,0,0,0,1559,6240,0,0,0,5486,1419,1350,6836,1987,3530,5417,21,13
1929,10,10/26/1929,100,0,0,5,0,0,1419,0,5.5,5410,24.2,0,1340,0,0,0,0,1559,6240,0,0,0,5486,1419,1351,6837,1988,3530,5418,21,13
1929,10,10/27/1929,100,0,0,5,0,0,1419,0,5.5,5410,24.2,0,1390,0,0,0,0,1559,6290,0,0,0,5486,1419,1401,6887,2038,3530,5468,21,13
1929,10,10/28/1929,100,0,0,5,0,0,1419,0,4.6,5540,24.2,0,1290,0,0,0,0,1576,6319,0,0,0,5616,1419,1300,6916,1954,3643,5497,21,13
1929,10,10/29/1929,100,0,0,4.5,0,0,1379,0,3.9,5280,24.2,0,1240,0,0,0,0,1541,6025,0,0,0,5356,1379,1248,6604,1893,3429,5225,21,13
1929,10,10/30/1929,100,0,0,3.8,0,0,1379,0,3.9,5280,24.2,0,1240,0,0,0,0,1541,6024,0,0,0,5356,1379,1248,6604,1893,3429,5225,21,13
1929,10,10/31/1929,100,0,0,4.8,0,0,1379,0,3.9,5410,24.2,0,1240,0,0,0,0,1559,6155,0,0,0,5486,1379,1249,6735,1912,3541,5356,20,13
1929,11,11/1/1929,85,0,0,5,0,0,1379,0,4,5410,17.4,0,1190,0,0,0,0,1558,6097,0,0,0,5478,1379,1199,6677,1861,3534,5298,21,13
1929,11,11/2/1929,85,0,0,5,0,0,1379,0,123,5540,17.4,0,1190,0,0,0,0,1575,6346,0,0,0,5608,1379,1318,6926,1997,3647,5547,20,13
1929,11,11/3/1929,85,0,0,5,0,0,1379,0,801,5540,17.4,0,1190,0,0,0,0,1575,7024,0,0,0,5608,1379,1996,7604,2675,3647,6225,18,11
1929,11,11/4/1929,85,0,0,5,0,0,1379,0,1080,5540,17.4,0,1160,0,0,0,0,1575,7273,0,0,0,5608,1379,2245,7853,2924,3647,6474,18,11
1929,11,11/5/1929,85,0,0,5,0,0,1379,0,1180,5410,17.4,0,1140,0,0,0,0,1558,7223,0,0,0,5478,1379,2325,7803,2987,3534,6424,18,11
1929,11,11/6/1929,85,0,0,5,0,0,1379,0,1200,5410,17.4,0,1140,0,0,0,0,1558,7243,0,0,0,5478,1379,2345,7823,3007,3534,6444,18,11
1929,11,11/7/1929,85,0,0,5,0,0,1379,0,1080,5410,17.4,0,1140,0,0,0,0,1558,7123,0,0,0,5478,1379,2225,7703,2887,3534,6324,18,11
1929,11,11/8/1929,85,0,0,5,0,0,1338,0,830,5410,17.4,0,1140,0,0,0,0,1558,6891,0,0,0,5478,1338,1975,7453,2663,3545,6115,18,11
1929,11,11/9/1929,85,0,0,7,0,0,1338,0,770,5540,17.4,0,1140,0,0,0,0,1575,6963,0,0,0,5608,1338,1917,7525,2622,3658,6187,18,11
1929,11,11/10/1929,85,0,0,7.5,0,0,1338,0,694,5540,17.4,0,1190,0,0,0,0,1575,6937,0,0,0,5608,1338,1892,7500,2597,3658,6162,18,11
1929,11,11/11/1929,85,0,0,7.5,0,0,1338,0,508,5540,17.4,0,1290,0,0,0,0,1575,6851,0,0,0,5608,1338,1806,7414,2511,3658,6076,18,11
1929,11,11/12/1929,85,0,0,7.5,0,0,1338,0,334,5410,17.4,0,1240,0,0,0,0,1558,6497,0,0,0,5478,1338,1582,7060,2270,3545,5722,19,12
1929,11,11/13/1929,85,0,0,7.5,0,0,1338,0,135,5410,17.4,0,1290,0,0,0,0,1558,6348,0,0,0,5478,1338,1433,6911,2121,3545,5573,19,12
1929,11,11/14/1929,85,0,0,7.5,0,0,1338,0,73,5540,17.4,0,1290,0,0,0,0,1575,6416,0,0,0,5608,1338,1371,6979,2076,3658,5641,19,12
1929,11,11/15/1929,85,0,0,7.5,0,0,1379,0,44,5670,17.4,0,1240,0,0,0,0,1592,6450,0,0,0,5738,1379,1292,7030,1988,3760,5651,20,12
1929,11,11/16/1929,85,0,0,7.5,0,0,1379,0,34,5800,17.4,0,1240,0,0,0,0,1609,6570,0,0,0,5868,1379,1282,7150,1995,3873,5771,19,12
1929,11,11/17/1929,85,0,0,7.5,0,0,1379,0,22,5930,17.4,0,1240,0,0,0,0,1627,6688,0,0,0,5998,1379,1270,7268,2001,3985,5889,19,12
1929,11,11/18/1929,85,0,0,10,0,0,1379,0,26,5800,17.4,0,1240,0,0,0,0,1609,6564,0,0,0,5868,1379,1276,7144,1989,3873,5765,19,12
1929,11,11/19/1929,85,0,0,10,0,0,1379,0,27,5670,17.4,0,1240,0,0,0,0,1592,6435,0,0,0,5738,1379,1277,7015,1973,3760,5636,20,12
1929,11,11/20/1929,85,0,0,10,0,0,1419,0,27,5800,17.4,0,1240,0,0,0,0,1609,6549,0,0,0,5868,1419,1277,7145,1964,3862,5726,20,13
1929,11,11/21/1929,85,0,0,10,0,0,1419,0,17,5930,17.4,0,1290,0,0,0,0,1627,6719,0,0,0,5998,1419,1317,7315,2022,3974,5896,19,12
1929,11,11/22/1929,85,0,0,10,0,0,1419,0,16,5800,17.4,0,1290,0,0,0,0,1609,6588,0,0,0,5868,1419,1316,7184,2003,3862,5765,20,12
1929,11,11/23/1929,85,0,0,10,0,0,1419,0,12,5670,17.4,0,1290,0,0,0,0,1592,6454,0,0,0,5738,1419,1312,7050,1982,3749,5631,20,13
1929,11,11/24/1929,85,0,0,10,0,0,1419,0,7.5,5410,17.4,0,1290,0,0,0,0,1558,6189,0,0,0,5478,1419,1308,6786,1944,3523,5367,21,13
1929,11,11/25/1929,85,0,0,10,0,0,1460,0,5,5410,17.4,0,1290,0,0,0,0,1558,6169,0,0,0,5478,1460,1305,6783,1914,3511,5323,22,14
1929,11,11/26/1929,85,0,0,10,0,0,1460,0,4,5280,17.4,0,1290,0,0,0,0,1540,6038,0,0,0,5348,1460,1304,6652,1895,3399,5192,22,14
1929,11,11/27/1929,85,0,0,10,0,0,1500,0,269,5410,17.4,0,1290,0,0,0,0,1558,6417,0,0,0,5478,1500,1569,7047,2152,3500,5547,21,14
1929,11,11/28/1929,85,0,0,10,0,0,1541,0,93,5410,17.4,0,1290,0,0,0,0,1558,6223,0,0,0,5478,1541,1393,6871,1949,3489,5330,22,14
1929,11,11/29/1929,85,0,0,10,0,0,1541,0,51,5410,17.4,0,1290,0,0,0,0,1558,6181,0,0,0,5478,1541,1351,6829,1907,3489,5288,23,14
1929,11,11/30/1929,85,0,0,10,0,0,1582,0,40,5280,17.4,0,1240,0,0,0,0,1540,5973,0,0,0,5348,1582,1290,6638,1802,3365,5056,24,15
1929,12,12/1/1929,99,0,0,10,0,0,1622,0,32,5410,15.2,0,1240,0,0,0,0,1560,6095,0,0,0,5494,1622,1282,6776,1788,3480,5154,24,15
1929,12,12/2/1929,90,0,0,10,0,0,1622,0,29,5410,15.2,0,1240,0,0,0,0,1558,6083,0,0,0,5485,1622,1279,6764,1783,3473,5142,24,15
1929,12,12/3/1929,104,0,0,10,0,0,1622,0,27,5410,15.2,0,1240,0,0,0,0,1560,6095,0,0,0,5499,1622,1277,6776,1783,3485,5154,24,15
1929,12,12/4/1929,95,0,0,10,0,0,1663,0,27,5410,15.2,0,1240,0,0,0,0,1559,6068,0,0,0,5490,1663,1277,6767,1755,3465,5104,25,16
1929,12,12/5/1929,105,0,0,10,0,0,1703,0,31,5540,15.2,0,1240,0,0,0,0,1578,6196,0,0,0,5630,1703,1281,6911,1752,3575,5208,25,16
1929,12,12/6/1929,100,0,0,10,0,0,1703,0,35,5540,15.2,0,1240,0,0,0,0,1577,6195,0,0,0,5625,1703,1285,6910,1755,3571,5207,25,16
1929,12,12/7/1929,100,0,0,10,0,0,1744,0,35,5670,15.2,0,1190,0,0,0,0,1594,6257,0,0,0,5755,1744,1235,6990,1695,3673,5246,25,16
1929,12,12/8/1929,91,0,0,10,0,0,1744,0,32,5800,15.2,0,1240,0,0,0,0,1610,6425,0,0,0,5876,1744,1282,7158,1758,3778,5414,24,16
1929,12,12/9/1929,129,0,0,18,0,0,1744,0,31,5800,15.2,0.08,1240,0,0,0,0,1616,6663,458,0,0,5914,1286,1289,7203,2069,3938,5917,18,11
1929,12,12/10/1929,6500,0,0,136,0,0,1784,0,29,8600,15.2,0,1240,527,0,0,0,2835,15933,458,0,0,15085,1326,1405,16490,3378,11879,15164,8,5
1929,12,12/11/1929,9070,0,0,370,0,0,1784,0,67,20500,15.2,0.46,1240,2540,0,0,0,4760,31783,3096,0,0,29555,-1312,1677,31232,7290,25162,32544,0,0
1929,12,12/12/1929,7670,0,0,162,0,0,1784,0,103,26600,15.2,0.09,1290,8810,0,0,0,5385,36578,3612,0,0,34255,-1828,1555,35810,8128,29382,37638,0,0
1929,12,12/13/1929,14800,0,0,295,0,0,1784,0,60,37200,15.2,0.3,1290,9820,0,2345,0,7743,57465,5331,2345,0,51985,-3547,1645,55975,11694,47580,59522,0,0
1929,12,12/14/1929,7140,0,0,193,0,0,1784,0,48,48800,15.2,0,1290,3060,0,4316,0,8267,63069,4873,4316,0,55925,-3089,1531,61772,11806,52839,64861,0,0
1929,12,12/15/1929,3580,0,0,157,0,0,1784,0,42,53700,15.2,0,1290,16200,0,4094,0,8445,64145,4873,4094,0,57265,-3089,1489,62848,11942,53779,65937,0,0
1929,12,12/16/1929,5570,0,0,295,0,0,1784,0,40,56000,15.2,0.83,1290,8300,0,10742,0,9016,76110,6994,10742,0,61555,-5210,1625,73922,14028,64740,79132,0,0
1929,12,12/17/1929,4010,0,0,193,0,0,1784,0,37,57200,15.2,0,1290,1760,0,21653,0,8968,86339,6478,21653,0,61195,-4694,1520,84368,13539,75194,89062,0,0
1929,12,12/18/1929,2780,0,0,136,0,0,1744,0,31,56700,15.2,0,1290,1220,0,36232,0,8738,98420,4758,36232,0,59465,-3014,1457,97154,12154,87803,100168,0,0
1929,12,12/19/1929,2780,0,0,115,0,0,1744,0,28,55200,15.2,0.02,1240,840,0,37520,0,8538,98182,4873,37520,0,57965,-3129,1383,96868,11955,87823,99997,0,0
1929,12,12/20/1929,2380,0,3.9,107,0,0,1744,0,26,53400,15.2,0,1290,642,0,28186,0,8246,86692,4873,28186,4,55765,-3129,1427,85378,11707,76581,88507,0,0
1929,12,12/21/1929,1790,0,11,88,0,0,1703,0,25,51000,15.2,0,1290,480,0,17787,0,7848,71309,115,17787,11,52775,1588,1414,71976,8230,62269,70388,2,1
1929,12,12/22/1929,1440,0,11,76,0,0,1703,0,24,47500,15.2,0,1340,424,0,11225,0,7336,60934,115,11225,11,48925,1588,1451,61601,7755,52369,60013,3,2
1929,12,12/23/1929,1200,0,9.5,67,0,0,1663,0,23,42200,15.2,0,1340,344,0,8189,0,6599,52363,115,8189,10,43385,1548,1440,53014,7033,44542,51466,3,2
1929,12,12/24/1929,1040,0,10,64,0,0,1663,0,21,35800,15.2,0,1340,332,0,5300,0,5727,42861,0,5300,10,36825,1663,1435,43560,6081,35932,41897,4,2
1929,12,12/25/1929,939,0,9,51,0,0,1622,0,20,28700,15.2,0,1390,296,0,2634,0,4769,33047,0,2634,9,29624,1622,1470,33728,5185,27035,32106,5,3
1929,12,12/26/1929,883,0,9,51,0,0,1622,0,19,24100,15.2,0,1440,274,0,775,0,4150,26581,0,775,9,24968,1622,1519,27262,4615,21139,25640,6,4
1929,12,12/27/1929,848,0,8.5,51,0,0,1582,0,17,20000,15.2,0,1390,230,0,770,0,3600,22405,0,770,9,20833,1582,1467,23070,4039,17560,21488,7,4
1929,12,12/28/1929,794,0,8.5,50,0,0,1582,0,16,17600,15.2,0,1290,200,0,766,0,3273,19845,0,766,9,18379,1582,1365,20510,3610,15429,18928,8,5
1929,12,12/29/1929,705,0,9,49,0,0,1541,0,16,16100,15.2,0,1290,174,0,761,0,3062,18268,0,761,9,16790,1541,1364,18915,3424,14058,17374,8,5
1929,12,12/30/1929,655,0,9,39,0,0,1500,0,15,15700,15.2,0,1290,151,0,757,0,3002,17820,0,757,9,16340,1500,1353,18450,3380,13675,16950,8,5
1929,12,12/31/1929,630,0,9,39,0,0,1460,0,15,15400,15.2,0,1290,130,0,752,0,2959,17507,0,752,9,16015,1460,1353,18120,3363,13399,16660,8,5
1930,1,1/1/1930,588,0,9.5,39,0,0,1462,0,15,15100,15,0,1290,144,0,748,0,2914,17160,0,748,10,15673,1462,1354,17775,3318,13098,16313,8,5
1930,1,1/2/1930,576,0,9,39,0,0,1419,0,15,14500,15,0,1290,137,0,743,0,2832,16561,0,743,9,15061,1419,1353,17157,3263,12575,15738,8,5
1930,1,1/3/1930,570,0,9,39,0,0,1376,0,15,13800,15,0,1290,137,0,738,0,2738,15868,0,738,9,14355,1376,1353,16446,3197,11970,15070,8,5
1930,1,1/4/1930,655,0,9.5,39,0,0,1333,0,16,13600,15,0,1290,144,0,734,0,2723,15769,0,734,10,14240,1333,1355,16329,3212,11878,14996,8,5
1930,1,1/5/1930,1800,0,16,430,0,0,1290,0,19,15700,15,0.73,1340,1220,0,729,0,3155,21235,4185,729,16,17485,-2895,1805,20019,6842,15870,22914,0,0
1930,1,1/6/1930,1520,0,61,212,0,0,1247,0,22,20500,15,0.02,1390,1470,0,725,0,3756,25697,4299,725,61,22005,-3052,1685,24415,7425,19829,27467,0,0
1930,1,1/7/1930,1440,0,89,262,0,0,1204,0,26,23600,15,0.37,1340,2860,0,720,0,4157,29653,6421,720,89,25025,-5217,1717,27462,9265,23049,32679,0,0
1930,1,1/8/1930,1200,0,94,178,0,0,1204,0,38,25500,15,0,1540,840,0,1343,0,4378,32069,6421,1343,94,26685,-5217,1850,29878,9619,25111,35095,0,0
1930,1,1/9/1930,1090,0,96,178,0,0,1161,0,32,24800,15,0.27,1840,975,0,775,0,4270,31655,7968,775,96,25875,-6807,2146,28796,10841,24286,35603,0,0
1930,1,1/10/1930,1060,0,94,149,0,0,1118,0,27,23400,15,0.06,2020,642,0,669,0,4080,28668,4127,669,94,24445,-3009,2290,27404,8326,21877,30413,0,0
1930,1,1/11/1930,1040,0,90,162,9.5,0,1118,0,29,21800,15,0,2080,608,0,620,0,3865,27031,4013,620,100,22825,-2895,2371,25816,8118,20391,28711,0,0
1930,1,1/12/1930,992,0,92,200,4.8,0,1075,0,25,20500,15,0.2,2140,678,0,669,0,3685,25432,3038,669,97,21477,-1963,2462,24608,7423,19011,26571,0,0
1930,1,1/13/1930,1020,8,92,178,14,0,1075,0,24,20300,15,0.52,1900,642,0,695,0,3663,26292,6019,695,114,21305,-4944,2216,24216,9093,19721,29160,0,0
1930,1,1/14/1930,1200,32,106,162,38,0,1032,0,33,20700,15,0.29,1720,840,0,720,0,3740,26839,6134,720,176,21885,-5102,2091,24696,9147,20294,29798,0,0
1930,1,1/15/1930,1200,14,108,168,59,0,1032,0,35,21800,15,0,1900,3500,0,832,0,3886,28099,5790,832,181,22985,-4758,2284,26101,9263,21263,30859,0,0
1930,1,1/16/1930,4430,213,1010,1370,93,0,989,0,63,24100,15,1.18,1840,3880,0,1343,0,4621,39304,12554,1343,1316,28515,-1.20E+04,4589,34447,16727,28475,46012,0,0
1930,1,1/17/1930,5780,28,942,810,341,0,989,0,137,31700,15,0,1780,4950,0,3299,0,5812,49178,11408,3299,1311,37465,-1.00E+04,4038,44802,16622,37869,55221,0,0
1930,1,1/18/1930,8080,37,708,1510,391,0,946,0,74,37900,15,0.19,1780,4450,0,3679,0,6942,57743,9516,3679,1136,45965,-8570,4500,54144,17013,45102,62714,0,0
1930,1,1/19/1930,6200,14,588,720,467,0,946,0,67,43100,15,0.1,1780,2880,0,3882,0,7384,59945,8427,3882,1069,49285,-7481,3636,56803,15883,47878,64284,0,0
1930,1,1/20/1930,4390,7.5,360,525,192,0,946,0,44,44500,15,0,1720,975,0,2789,0,7329,57655,8427,2789,560,48875,-7481,2849,54513,15041,46430,61994,0,0
1930,1,1/21/1930,3830,7,308,430,165,0,903,0,36,44300,15,0,1720,840,0,2345,0,7228,53445,1662,2345,480,48115,-759,2666,53126,10387,43445,53885,0,0
1930,1,1/22/1930,2940,4.2,220,320,123,0,903,0,32,42800,15,0,1720,754,0,2210,0,6910,50673,1662,2210,347,45725,-759,2419,50354,9822,41238,51113,0,0
1930,1,1/23/1930,2440,2.3,163,270,84,0,860,0,29,40000,15,0,1780,608,0,2082,0,6472,46715,573,2082,249,42425,287,2328,46835,8613,37955,46548,1,0
1930,1,1/24/1930,2080,1.7,142,230,60,0,860,0,26,36100,15,0,2020,608,0,1257,0,5905,41540,0,1257,204,38165,860,2480,41902,7826,33276,41042,2,1
1930,1,1/25/1930,2080,1.3,135,230,46,0,860,0,24,31900,15,0,2200,574,0,894,0,5346,37134,0,894,182,33965,860,2636,37495,7423,29272,36635,2,1
1930,1,1/26/1930,1980,1.1,131,230,40,0,860,0,22,28700,15,0.1,2340,542,0,775,0,4907,34084,573,775,172,30665,287,2764,34204,7484,26453,33917,1,0
1930,1,1/27/1930,2030,1.5,127,280,47,0,817,0,21,26200,15,0.03,2270,510,0,620,0,4582,31551,745,620,176,28215,72,2747,31582,7282,24233,31510,0,0
1930,1,1/28/1930,1880,1.8,120,230,46,0,817,0,20,24600,15,0,2020,510,0,620,0,4349,29493,745,620,168,26465,72,2438,29523,6740,22716,29451,0,0
1930,1,1/29/1930,1700,1.1,114,193,30,0,817,0,20,23000,15,0,2270,480,0,620,0,4112,27903,745,620,145,24685,72,2628,27933,6693,21173,27861,0,0
1930,1,1/30/1930,1610,0.7,106,193,23,0,817,0,19,22200,15,0,2140,480,0,620,0,3994,26866,745,620,130,23795,72,2482,26897,6429,20401,26825,0,0
1930,1,1/31/1930,1610,0.5,98,193,20,0,774,0,19,21400,15,0.05,2020,480,0,620,0,3887,25833,458,620,119,22995,316,2351,25966,6033,19640,25650,1,1
1930,2,2/1/1930,1660,0.4,81,193,21,0,774,0,19,21000,15.2,0,2080,452,0,615,0,3841,25450,287,615,102,22645,487,2394,25654,5918,19283,25167,2,1
1930,2,2/2/1930,1700,0.3,67,200,17,0,774,0,19,21000,15.2,0,2020,424,0,610,0,3846,25414,287,610,84,22685,487,2323,25618,5852,19313,25131,2,1
1930,2,2/3/1930,1980,0.2,59,200,14,0,774,0,18,21000,15.2,0,1900,320,0,580,0,3883,25531,287,580,73,22965,487,2191,25736,5757,19526,25249,2,1
1930,2,2/4/1930,2250,0.3,51,212,12,0,774,0,18,21800,15.2,0,1780,158,0,550,0,4026,26454,287,550,63,24035,487,2073,26658,5782,20423,26171,2,1
1930,2,2/5/1930,2250,0.4,50,212,10,0,774,0,17,22000,15.2,0,1780,230,0,520,0,4052,26499,0,520,60,24235,774,2069,26824,5618,20486,26050,3,2
1930,2,2/6/1930,2380,0.9,49,212,8.5,0,774,0,17,22000,15.2,0,1780,241,0,490,0,4070,26597,0,490,58,24365,774,2067,26922,5634,20568,26148,3,2
1930,2,2/7/1930,2310,0.5,47,223,7.5,0,774,0,18,22300,15.2,0,1720,252,0,460,0,4100,26746,0,460,55,24595,774,2016,27071,5613,20738,26297,3,2
1930,2,2/8/1930,2380,0.2,44,230,6,0,774,0,16,23200,15.2,0,1600,241,0,430,0,4229,27566,0,430,50,25565,774,1896,27891,5622,21549,27117,3,2
1930,2,2/9/1930,2440,0.1,43,230,4.6,0,774,0,15,24100,15.2,0,1600,190,0,400,0,4357,28492,0,400,48,26525,774,1893,28818,5747,22351,28044,3,2
1930,2,2/10/1930,2380,0.1,41,230,3,0,731,0,15,24300,15.2,0,1600,158,0,370,0,4375,28617,0,370,44,26665,731,1889,28924,5789,22455,28193,3,1
1930,2,2/11/1930,2250,0,40,230,1.4,0,731,0,14,24100,15.2,0,1540,158,0,340,0,4332,28193,0,340,41,26335,731,1825,28500,5682,22138,27769,3,2
1930,2,2/12/1930,2140,0,38,223,1.7,0,731,0,11,24000,15.2,0,1600,144,0,310,0,4304,28001,0,310,40,26125,731,1874,28309,5703,21926,27578,3,2
1930,2,2/13/1930,2140,0,36,223,1.7,0,731,0,9,24000,15.2,0,1600,144,0,280,0,4304,27967,0,280,38,26125,731,1870,28275,5699,21896,27544,3,2
1930,2,2/14/1930,2190,0,34,212,1.3,0,731,0,9.5,23500,15.2,0,1540,137,0,250,0,4244,27415,0,250,35,25675,731,1797,27722,5566,21476,26991,3,2
1930,2,2/15/1930,2250,0,32,193,0.7,0,731,0,9.5,23000,15.2,0,1540,137,0,219,0,4185,26922,0,219,33,25235,731,1776,27230,5486,21064,26499,3,2
1930,2,2/16/1930,2380,0,31,193,0.4,0,731,0,9.5,22500,15.2,0,1540,130,0,190,0,4136,26522,0,190,31,24865,731,1774,26829,5435,20714,26098,3,2
1930,2,2/17/1930,2440,0,30,193,0.2,0,731,0,11,22000,15.2,0,1540,137,0,200,0,4077,26092,0,200,30,24425,731,1774,26399,5376,20343,25668,3,2
1930,2,2/18/1930,2440,0,29,193,0.1,0,731,0,10,22000,15.2,0,1490,137,0,209,0,4077,26049,0,209,29,24425,731,1722,26356,5324,20352,25625,3,2
1930,2,2/19/1930,2500,0,27,193,0.1,0,731,0,10,21600,15.2,0,1490,130,0,250,0,4032,25748,0,250,27,24085,731,1720,26055,5277,20098,25324,3,2
1930,2,2/20/1930,2940,0,40,310,0.2,0,731,0,14,21600,15.2,0.36,1490,124,0,330,0,4091,27269,2064,330,40,24525,-1333,1854,26709,6811,21137,28042,0,0
1930,2,2/21/1930,3170,0,68,400,30,0,774,0,21,23200,15.2,0.08,1440,542,0,500,0,4334,29548,2522,500,98,26355,-1748,1959,28814,7429,23010,30562,0,0
1930,2,2/22/1930,2940,23,131,430,39,0,774,0,29,26900,15.2,0.58,1440,8220,0,620,0,4796,34667,5847,620,193,29825,-5073,2092,32537,10185,27069,37610,0,0
1930,2,2/23/1930,4970,66,982,1300,130,0,774,0,44,32200,15.2,0.33,1490,5150,0,2789,0,5771,46881,7739,2789,1178,37155,-6965,4012,43956,14310,36123,50921,0,0
1930,2,2/24/1930,3660,27,772,720,235,0,774,0,76,38800,15.2,0,1660,1520,0,5300,0,6474,54160,7739,5300,1034,42445,-6965,3490,51235,14491,43221,58200,0,0
1930,2,2/25/1930,3170,64,684,720,192,0,774,0,51,42800,15.2,0.33,1780,3700,0,5038,0,6941,57337,7567,5038,940,45955,-6793,3491,54484,14847,45954,61277,0,0
1930,2,2/26/1930,3660,57,1100,640,325,0,774,0,70,46200,15.2,0.19,1900,1460,0,5038,0,7458,62092,8197,5038,1482,49845,-7423,4092,58975,16375,49503,66398,0,0
1930,2,2/27/1930,3170,21,752,560,275,0,774,0,55,48100,15.2,0.29,2340,1160,0,4787,0,7646,62464,6535,4787,1048,51255,-5761,4003,60045,15394,50009,65806,0,0
1930,2,2/28/1930,2710,11,465,490,185,0,774,0,36,47900,15.2,0,2340,960,0,4316,0,7558,60063,4643,4316,661,50595,-3869,3527,58438,13600,48436,62307,0,0
1930,3,3/1/1930,2440,6,317,430,170,0,817,0,26,46400,24.3,0,2020,860,0,3485,0,7321,56877,4643,3485,493,48816,-3826,2969,55270,12777,46051,59096,0,0
1930,3,3/2/1930,2190,4,240,370,144,0,860,0,23,43800,24.3,0,1960,608,0,2634,0,6942,52135,2752,2634,388,45966,-1892,2741,51341,10913,42188,53233,0,0
